,SEGMENTO,SEGMENTO_II,SUBSEGMENTO,TIPO,TIPO_II,SUBTIPO,SUBTIPO_II,INGREDIENTES,SABOR,PRESENTACION,ENVASE,RECURSO,UNIDADES_EN_000
9790,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,5365,0.0
9791,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,5537,0.0
9792,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,6012,0.0
9793,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,6031,0.0
9794,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,706,0.0
9795,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,8473,1.0
9796,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,9085,0.0
9797,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,9262,0.0
9798,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,INDIVIDUAL,SIN ENVASE,9780,1.2
9799,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 12 O MAS,SIN ENVASE,3997,0.0
9800,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 12 O MAS,SIN ENVASE,9780,0.0
9801,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,105,4.6000000000000005
9802,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,121,8.0
9803,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,1600,112.9
9804,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,176,106.0
9805,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,301,51.4
9806,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,4,1.0
9807,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,46,16.5
9808,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 2 A 5,SIN ENVASE,5028,0.0
9809,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 6 A 11,SIN ENVASE,103,0.0
9810,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 6 A 11,SIN ENVASE,1600,71.4
9811,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,PACK DE 6 A 11,SIN ENVASE,4,0.0
9812,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO,SIN PRESENTACION,FRASCO,46,0.428
9813,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO BERRY,INDIVIDUAL,SIN ENVASE,1966,0.0
9814,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO BERRY,INDIVIDUAL,SIN ENVASE,5196,0.0
9815,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO MANGO,PACK DE 6 A 11,SIN ENVASE,100,0.0
9816,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCO Y NUEZ,PACK DE 2 A 5,SIN ENVASE,5844,0.0
9817,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COCOA,INDIVIDUAL,SIN ENVASE,46,0.0
9818,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CONFETTI CUPCAKE,PACK DE 6 A 11,SIN ENVASE,2,0.0
9819,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CONFETTI CUPCAKE,PACK DE 6 A 11,SIN ENVASE,3800,9.1
9820,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,100,77.10000000000001
9821,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,2225,0.0
9822,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,3656,0.30000000000000004
9823,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,3800,7.5
9824,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,4365,0.0
9825,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,5365,1.6
9826,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,8,0.2
9827,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,8849,0.30000000000000004
9828,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,8884,2.9000000000000004
9829,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,INDIVIDUAL,SIN ENVASE,9153,0.0
9830,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 12 O MAS,SIN ENVASE,3800,0.0
9831,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 2 A 5,SIN ENVASE,1,0.0
9832,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 2 A 5,SIN ENVASE,100,103.5
9833,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 2 A 5,SIN ENVASE,2,0.0
9834,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 2 A 5,SIN ENVASE,3800,51.5
9835,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 6 A 11,SIN ENVASE,103,0.0
9836,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 6 A 11,SIN ENVASE,2,7.9
9837,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 6 A 11,SIN ENVASE,3800,138.9
9838,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 6 A 11,SIN ENVASE,5,0.0
9839,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,COOKIES & CREAM,PACK DE 6 A 11,SIN ENVASE,5000,0.2
9840,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,1921,0.0
9841,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,301,5.8
9842,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,3876,0.2
9843,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,46,0.1
9844,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,5192,0.0
9845,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,8766,0.0
9846,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,8849,0.0
9847,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,INDIVIDUAL,SIN ENVASE,8884,0.5
9848,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,PACK DE 2 A 5,SIN ENVASE,1600,115.3
9849,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,PACK DE 2 A 5,SIN ENVASE,2,3.7
9850,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CREMA DE CACAHUATE,PACK DE 2 A 5,SIN ENVASE,5365,0.0
9851,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DATIL,SIN PRESENTACION,FRASCO,228,0.001
9852,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DATIL,SIN PRESENTACION,FRASCO,302,0.14300000000000002
9853,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DOBLE CHOCOLATE,PACK DE 6 A 11,SIN ENVASE,100,0.0
9854,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,INDIVIDUAL,SIN ENVASE,4749,0.0
9855,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,INDIVIDUAL,SIN ENVASE,4951,0.0
9856,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,INDIVIDUAL,SIN ENVASE,5988,0.0
9857,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,100,2.161
9858,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,1009,167.09799999999998
9859,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,1017,3.714
9860,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,1217,0.81
9861,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,1427,43.157
9862,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,1455,1.396
9863,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,190,2.571
9864,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,301,4.156
9865,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,3332,3.441
9866,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,3602,0.005
9867,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,4000,2.914
9868,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,5007,23.398
9869,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,5150,5.042
9870,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,7170,0.028
9871,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,7240,0.258
9872,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO,SIN PRESENTACION,FRASCO,8671,0.002
9873,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,DURAZNO MARACUYA,PACK DE 6 A 11,SIN ENVASE,103,0.0
9874,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,ESPIRULINA,INDIVIDUAL,SIN ENVASE,5988,0.0
9875,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,PACK DE 2 A 5,SIN ENVASE,301,0.0
9876,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,PACK DE 2 A 5,SIN ENVASE,3800,0.0
9877,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,PACK DE 6 A 11,SIN ENVASE,2,0.0
9878,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,PACK DE 6 A 11,SIN ENVASE,3800,2.0
9879,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,BOTELLA,3072,0.001
9880,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,100,9.6
9881,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,1009,173.926
9882,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,1017,0.003
9883,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,105,398.039
9884,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,111,1.291
9885,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,1427,49.698
9886,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,200,0.642
9887,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,2500,0.531
9888,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,2750,0.013000000000000001
9889,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,301,0.825
9890,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,302,0.067
9891,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,374,0.187
9892,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,4579,0.008
9893,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,5000,0.002
9894,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,5007,185.846
9895,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,5150,24.379
9896,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,6011,0.001
9897,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,6727,0.0
9898,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,FRAMBUESA,SIN PRESENTACION,FRASCO,7020,0.23399999999999999
